"fit","income_group","target_pop","hs_constraints","vaccine_doses","vaccine","max_coverage","age_groups_covered","age_groups_covered_d3","vacc_start","dt","repetition","seeding_cases","vacc_per_week","ab_model_infection","t_d3","max_Rt","vfr","vfr_time1","vfr_time2","mu_ab_infection","ICU_scal_omicron","scenario","name","strategy","mu_ab_d1","mu_ab_d2","k","dose_3_fold_increase","hl_s","hl_l","period_s","period_l","ab_50","ab_50_severe","std10","max_Rt_omicron","hosp_scal_omicron"
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,7,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,108,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,8,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,109,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,8,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,110,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,8,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,111,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,8,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,112,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,9,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,113,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,9,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,114,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,9,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,115,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,9,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,116,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,10,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,117,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,10,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,118,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,10,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,119,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,10,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,120,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,11,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,121,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,11,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,122,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,11,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,123,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,11,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,124,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,12,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,125,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,12,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,126,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,12,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,127,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,12,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,128,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,13,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,129,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,13,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,130,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,13,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,131,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,13,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,132,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,14,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,133,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,14,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,134,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,14,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,135,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,14,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,136,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,15,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,137,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,15,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,138,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,15,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,139,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,15,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,140,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,16,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,141,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,16,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,142,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,16,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,143,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,16,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,144,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,17,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,145,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,17,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,146,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,17,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,147,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,17,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,148,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,18,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,149,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,18,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,150,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,18,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,151,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,18,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,152,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,19,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,153,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,19,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,154,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,19,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,155,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,19,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,156,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,20,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,157,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,20,10,0.05,TRUE,180,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,158,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,20,10,0.05,TRUE,180,3.5,2.9,"11/27/2021","12/31/2021",1.7,0.42,159,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.25,0.3
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,5,"1/1/2021",0.25,20,10,0.05,TRUE,180,3.5,5.5,"11/27/2021","12/31/2021",1.7,0.42,160,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.75,0.6
"imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1","HIC",1e+06,"Absent",3,"Pfizer",0.9,15,9,"1/1/2021",0.25,1,10,0.05,TRUE,90,3.5,3.9,"11/27/2021","12/31/2021",1.7,0.42,161,"rq1_hic_abmodel_omicron_SD1","realistic",0.0855353747517658,0.403961795764638,3.08574132304499,1.5524602422723,47.9169053263904,540.111108847353,94.1630190968589,365.787247937336,0.114458770638186,0.0181170024204793,0.44,3.5,0.5
