fit,income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,vacc_start,dt,repetition,seeding_cases,vacc_per_week,ab_model_infection,t_d3,max_Rt,vfr,vfr_time1,vfr_time2,mu_ab_infection,ICU_scal_omicron,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,dose_3_fold_increase,hl_s,hl_l,period_s,period_l,ab_50,ab_50_severe,std10,max_Rt_omicron,hosp_scal_omicron
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,19,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,234,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,20,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,235,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,20,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,236,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,20,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,237,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,20,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,238,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,20,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,239,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,20,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,240,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,1,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,241,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,1,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,242,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,1,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,243,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,1,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,244,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,1,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,245,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,1,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,246,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,2,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,247,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,2,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,248,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,2,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,249,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,2,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,250,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,2,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,251,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,2,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,252,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,3,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,253,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,3,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,254,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,3,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,255,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,3,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,256,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,3,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,257,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,3,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,258,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,4,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,259,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,4,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,260,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,4,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,261,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,4,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,262,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,4,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,263,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,4,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,264,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,5,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,265,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,5,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,266,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,5,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,267,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,5,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,268,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,5,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,269,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,5,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,270,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,6,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,271,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,6,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,272,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,6,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,273,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,6,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,274,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,6,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,275,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,6,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,276,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,7,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,277,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,7,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,278,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,7,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,279,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,7,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,280,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,7,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,281,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,7,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,282,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,8,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,283,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,8,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,284,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,8,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,285,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,8,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,286,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
